종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"0068M0","KODEX 미국S&P500버퍼6월액티브","11805","20","0.17","11906.20","11830","11830","11805","12","141785","59025000000","0","5000000","S&P500 10% Buffered Index June Series (USD) TR","403.30","0.00","0.00"
"0089C0","KODEX 미국S&P500변동성확대시커버드콜","11090","-25","-0.22","11108.50","11115","11115","10980","2129","23443101","84838500000","0","7650000","Cboe S&P 500 Volatility Contingent Daily Covered Call Index(Total Retrun)","3032.43","0.00","0.00"
"200030","KODEX 미국S&P500산업재(합성)","42710","-100","-0.23","42792.08","42715","42810","42590","5615","239865390","48689400000","0","1140000","S&P Select Sector Industrial Index","1662.38","0.00","0.00"
"219480","KODEX 미국S&P500선물(H)","28805","-595","-2.02","28784.63","28795","28900","28750","14192","408748730","142584750000","0","4950000","S&P 500 Futures Total Return Index","1000.26","-0.80","-0.08"
"0041E0","KODEX 미국S&P500액티브","14280","-95","-0.66","14311.96","14375","14375","14260","43134","616233528","57120000000","0","4000000","S&P 500","6624.70","0.00","0.00"
"218420","KODEX 미국S&P500에너지(합성)","20375","525","2.64","20306.99","20400","20450","20285","145682","2967818670","50754125000","0","2491000","S&P Select Sector Energy Index","1222.37","0.00","0.00"
"463640","KODEX 미국S&P500유틸리티","16255","135","0.84","16244.75","16360","16360","15975","1449","23440645","16255000000","0","1000000","S&P Utilities Select Sector Index(Price Return)","941.27","0.00","0.00"
"463690","KODEX 미국S&P500커뮤니케이션","19500","-215","-1.09","19567.35","19560","19560","19410","878","17140585","12675000000","0","650000","S&P Communication Services Select Sector Index(Price Return)","592.99","0.00","0.00"
"463680","KODEX 미국S&P500테크놀로지","17975","15","0.08","17922.63","18200","18200","17960","13151","238176340","65608750000","0","3650000","S&P Technology Select Sector Index(Price Return)","2777.55","0.00","0.00"
"453630","KODEX 미국S&P500필수소비재","13030","-210","-1.59","13106.86","13115","13115","13000","18809","245510946","17590500000","0","1350000","S&P Consumer Staples Select Sector Index(Price Return)","833.12","0.00","0.00"
"453640","KODEX 미국S&P500헬스케어","13270","-200","-1.48","13369.63","13315","13375","13255","57890","770371822","61705500000","0","4650000","S&P Health Care Select Sector Index(Price Return)","1483.33","0.00","0.00"
"185680","KODEX 미국S&P바이오(합성)","39315","-345","-0.87","39003.89","39735","39740","38070","2595","102079542","19736130000","0","502000","S&P Biotechnology Select Industry Index","9461.80","0.00","0.00"
"0028X0","KODEX 미국금융테크액티브","10930","-165","-1.49","10926.37","11060","11060","10845","10540","115114254","17488000000","0","1600000","iSelect 미국 차세대 파이낸셜 테크 지수(시장가격)","1024.25","0.00","0.00"
"379810","KODEX 미국나스닥100","24295","-285","-1.16","24353.94","24360","24375","24250","3226129","78417960309","5591494250000","0","230150000","NASDAQ 100","24425.09","0.00","0.00"
"449190","KODEX 미국나스닥100(H)","18550","-440","-2.32","18581.06","18560","18635","18520","420007","7796725790","462822500000","0","24950000","NASDAQ 100","24425.09","0.00","0.00"
"494300","KODEX 미국나스닥100데일리커버드콜OTM","9930","-105","-1.05","9949.23","9960","9967","9910","1475698","14663917141","627576000000","0","63200000","NASDAQ-100 Daily Covered Call 101 Index(TR)","300.59","0.00","0.00"
"409820","KODEX 미국나스닥100레버리지(합성 H)","14305","-670","-4.47","14331.61","14240","14425","14240","307893","4411412673","188826000000","0","13200000","NASDAQ 100","24425.09","0.00","0.00"
"304940","KODEX 미국나스닥100선물(H)","27135","-675","-2.43","27170.21","27145","27250","27075","11608","315174442","105826500000","0","3900000","NASDAQ 100","24425.09","0.00","0.00"
"409810","KODEX 미국나스닥100선물인버스(H)","6675","155","2.38","6672.36","6665","6695","6645","184090","1227788556","20692500000","0","3100000","NASDAQ 100","24425.09","0.00","0.00"
"411420","KODEX 미국나스닥AI테크액티브","23010","190","0.83","23089.60","22175","23070","22175","44013","1013903122","109297500000","0","4750000","Nasdaq CB Insights Metaverse US Index (Price Return)","1666.18","0.00","0.00"
"455030","KODEX 미국달러SOFR금리액티브(합성)","12885","140","1.10","12906.72","12930","12930","12850","136599","1761051571","653784900000","0","50740000","Bloomberg SOFR Daily Total Return Index","123.61","0.00","0.00"
"261240","KODEX 미국달러선물","15305","200","1.32","15317.09","15330","15335","15235","108763","1662203483","80963450000","0","5290000","미국달러선물지수","1676.25","19.44","1.17"
"261250","KODEX 미국달러선물레버리지","18625","450","2.48","18646.05","18645","18700","18470","38824","722129543","36505000000","0","1960000","미국달러선물지수","1676.25","19.44","1.17"
"261270","KODEX 미국달러선물인버스","7465","-75","-0.99","7460.87","7455","7495","7445","275824","2058886974","68230100000","0","9140000","미국달러선물지수","1676.25","19.44","1.17"
"261260","KODEX 미국달러선물인버스2X","4600","-95","-2.02","4594.24","4585","4630","4570","2083382","9580371643","236946000000","0","51510000","미국달러선물지수","1676.25","19.44","1.17"
"0144M0","KODEX 미국드론UAM TOP10","8960","-240","-2.61","8969.85","9020","9020","8950","97539","875881581","33152000000","0","3700000","iSelect 미국드론UAM TOP10 지수(Price Return)","4572.93","0.00","0.00"
"280930","KODEX 미국러셀2000(H)","14195","-400","-2.74","14204.38","14180","14265","14145","9969","141558312","31229000000","0","2200000","FTSE Russell 2000 Index","2478.64","0.00","0.00"
"0048J0","KODEX 미국머니마켓액티브","15000","165","1.11","15023.50","15030","15050","14950","605250","9082073304","611685000000","0","40779000","KAP 미국 머니마켓 지수","152.55","0.00","0.00"
"390390","KODEX 미국반도체","40215","-455","-1.12","40339.08","40300","40500","40115","1835447","73893081355","818375250000","0","20350000","MVIS US Listed Semiconductor 25 Index","11848.70","0.00","0.00"
"489250","KODEX 미국배당다우존스","12480","-70","-0.56","12497.12","12540","12540","12445","201934","2519166437","453024000000","0","36300000","Dow Jones U.S. Dividend 100 Price Return Index","6441.73","0.00","0.00"
"483290","KODEX 미국배당다우존스타겟커버드콜","10730","-75","-0.69","10748.32","10805","10805","10705","136317","1462367679","154512000000","0","14400000","Dow Jones U.S. Dividend 100 10% Premium Covered Call Index(Total Return)","529.23","0.00","0.00"
"441640","KODEX 미국배당커버드콜액티브","12740","-105","-0.82","12729.95","12790","12795","12705","1462949","18630151960","1412229000000","0","110850000","S&P 500","6624.70","0.00","0.00"
"352560","KODEX 미국부동산리츠(H)","11900","-180","-1.49","11844.17","12080","12100","11850","17416","206959027","33320000000","0","2800000","Dow Jones U.S. Real Estate PR Index","368.52","0.00","0.00"
"314250","KODEX 미국빅테크10(H)","49670","-1015","-2.00","49749.78","49770","49905","49615","101287","5036633159","612927800000","0","12340000","NYSE U.S. Big TECH 10 INDEX","14604.30","0.00","0.00"
"473460","KODEX 미국서학개미","22330","-305","-1.35","22389.85","22480","22480","22285","59197","1322007490","267960000000","0","12000000","iSelect 서학개미 지수(PR)","5603.49","0.00","0.00"
"0144L0","KODEX 미국성장커버드콜액티브","9440","-95","-1.00","9449.06","9460","9535","9415","506988","4784711298","321904000000","0","34100000","NASDAQ 100","24425.09","0.00","0.00"
"390400","KODEX 미국스마트모빌리티S&P","7135","-35","-0.49","7189.24","7170","7170","7060","1809","12815310","8562000000","0","1200000","S&P Kensho Smart Transportation","195.61","0.00","0.00"
"0167Z0","KODEX 미국우주항공","10335","-395","-3.68","10276.32","10320","10385","10280","4138499","42825145636","72345000000","0","7000000","iSelect 미국우주항공지수(Price Return)","5802.73","0.00","0.00"
"0132H0","KODEX 미국원자력SMR","10700","-195","-1.79","10787.92","10675","10795","10675","102953","1104093355","86670000000","0","8100000","iSelect 미국원자력SMR 지수(Price Return)","10703.01","0.00","0.00"
"437080","KODEX 미국종합채권ESG액티브(H)","99885","-415","-0.41","99866.08","99945","99965","99800","5658","565089625","331618200000","0","3320000","Bloomberg MSCI US Aggregate 2bn ex Securitized SRI Capped Index(Total Return)","127.27","0.00","0.00"
"419420","KODEX 미국클린에너지나스닥","9285","-40","-0.43","9371.30","9295","9430","9285","7741","72283700","13927500000","0","1500000","Nasdaq Clean Edge Green Energy Index (Price Return)","619.28","0.00","0.00"
"491090","KODEX 미국테크TOP3플러스","15875","-200","-1.24","15920.59","15945","15945","15850","7835","124522310","30162500000","0","1900000","KEDI 미국테크TOP3플러스 지수(Price Return)","6831.23","0.00","0.00"
"0038A0","KODEX 미국휴머노이드로봇","15815","-190","-1.19","15891.00","15850","15900","15805","254956","4042938968","309974000000","0","19600000","iSelect 미국 휴머노이드 로봇 지수(Price Return)","9721.72","0.00","0.00"
"244580","KODEX 바이오","13210","-410","-3.01","13240.76","13340","13365","13210","570761","7589266133","298017600000","0","22560000","FnGuide 바이오 지수","4600.97","-138.67","-2.93"
"091160","KODEX 반도체","103420","-1680","-1.60","103190.58","101870","105185","101610","3528324","364547472403","4245391000000","0","41050000","KRX 반도체","10759.26","-255.07","-2.32"
"494310","KODEX 반도체레버리지","73600","-3305","-4.30","73633.55","72030","76345","71110","4873931","359167883982","1258560000000","0","17100000","KRX 반도체","10759.65","-254.68","-2.31"
"0080G0","KODEX 방산TOP10","14090","-155","-1.09","14096.39","14465","14515","13995","3251960","45976885695","538238000000","0","38200000","iSelect 방산 TOP10 지수(Price Return)","13439.67","-168.60","-1.24"
"0100K0","KODEX 방산TOP10레버리지","14680","-360","-2.39","14723.68","15445","15545","14460","592787","8769168571","83676000000","0","5700000","iSelect 방산 TOP10 지수(Price Return)","13439.54","-168.73","-1.24"
"325020","KODEX 배당가치","26020","-495","-1.87","25947.17","25820","26285","25745","15694","407345007","171732000000","0","6600000","FnGuide SLV 배당가치 지수","3060.17","-69.17","-2.21"
"244670","KODEX 밸류Plus","11885","-155","-1.29","11927.72","11950","11960","11870","2580","30784060","7131000000","0","600000","FnGuide 벨류 Plus 지수","2355.30","-31.70","-1.33"
"140700","KODEX 보험","15980","-530","-3.21","15990.82","15995","16220","15915","196999","3156275748","54332000000","0","3400000","KRX 보험","3332.55","-97.45","-2.84"
"102780","KODEX 삼성그룹","19000","-400","-2.06","18970.62","18825","19300","18740","839943","15966545611","2591600000000","0","136400000","삼성그룹","18955.75","-427.96","-2.21"
"213610","KODEX 삼성그룹밸류","17435","-345","-1.94","17411.44","17320","17650","17305","36351","634958143","256294500000","0","14700000","WISE 삼성그룹 밸류 인덱스","17252.67","-377.09","-2.14"
"448330","KODEX 삼성전자채권혼합","15655","-190","-1.20","15602.92","15725","15725","15590","2737894","42833190573","1067671000000","0","68200000","Wise 삼성전자채권혼합 지수","2350.29","-29.24","-1.23"
"325010","KODEX 성장주","34495","-940","-2.65","34457.11","34175","35035","34175","10186","353093872","165576000000","0","4800000","FnGuide 성장 지수(PR)","9767.08","-274.41","-2.73"
"385510","KODEX 신재생에너지액티브","43455","515","1.20","43355.19","42440","43705","42210","501429","21667865923","256384500000","0","5900000","FnGuide K-신재생에너지 플러스 지수","3013.95","-9.00","-0.30"
"446690","KODEX 아시아AI반도체exChina액티브","44745","-760","-1.67","45084.77","45500","45500","44500","2162","96945715","22372500000","0","500000","iSelect 아시아반도체 제조동맹 지수(시장가격)","8797.66","-161.64","-1.80"
"437070","KODEX 아시아달러채권ESG플러스액티브","65705","470","0.72","65790.90","65850","65850","65690","1620","106494540","41525560000","0","632000","Bloomberg MSCI EM Asia Investment Grade Credit SRI Index(Total Return)","118.91","0.00","0.00"
"117460","KODEX 에너지화학","15410","-435","-2.75","15412.79","15615","15615","15375","70802","1096116524","34518400000","0","2240000","KRX 에너지화학","3065.79","-96.29","-3.05"
"275300","KODEX 우량주","23045","-660","-2.78","22953.73","22815","23355","22815","10999","252711259","36872000000","0","1600000","MSCI Korea IMI Quality Capped","13489.29","-400.55","-2.88"
"140710","KODEX 운송","6765","-135","-1.96","6738.25","6835","6835","6715","70094","474445526","12853500000","0","1900000","KRX 운송","1358.03","-36.30","-2.60"
"0098F0","KODEX 원자력SMR","21065","-85","-0.40","21067.84","20850","21310","20715","3799209","80214151189","299123000000","0","14200000","iSelect 원자력SMR 지수(Price Return)","8195.79","-47.11","-0.57"
"395150","KODEX 웹툰&드라마","2650","-90","-3.28","2665.08","2710","2710","2650","124197","332160392","11660000000","0","4400000","FnGuide 웹툰&드라마 지수","403.51","-11.01","-2.66"
"456250","KODEX 유럽명품TOP10 STOXX","9355","5","0.05","9298.30","9350","9385","9300","5030","47003561","11693750000","0","1250000","STOXX Europe Luxury 10 Index(Price Return)","3072.44","0.00","0.00"
"400570","KODEX 유럽탄소배출권선물ICE(H)","9185","-95","-1.02","9134.46","9165","9195","9155","16116","147882549","16073750000","0","1750000","ICE EUA Carbon Futures Index(Excess Return)","1061.76","0.00","0.00"
"144600","KODEX 은선물(H)","12195","-1015","-7.68","11970.60","12595","12680","12195","10632841","133357591710","1242670500000","0","101900000","S&P GSCI Silver Index(TR)","2415.81","0.00","0.00"
"091170","KODEX 은행","15450","25","0.16","15419.26","15025","15575","14985","545038","8334768806","492855000000","0","31900000","KRX 은행","1576.92","2.90","0.18"
"453810","KODEX 인도Nifty50","12695","-255","-1.97","12718.54","12795","12815","12655","311699","3974578849","385928000000","0","30400000","Nifty 50 Index","23777.80","0.00","0.00"
"453820","KODEX 인도Nifty50레버리지(합성)","13610","-610","-4.29","13657.34","13600","14190","13500","24015","328798905","17693000000","0","1300000","Nifty 50 Index","23777.80","0.00","0.00"
"0000H0","KODEX 인도Nifty미드캡100","10225","-195","-1.87","10230.46","10420","10420","10200","1443","14822920","14826250000","0","1450000","Nifty Midcap 100 Index(PR)","54968.50","-1321.35","-2.35"
"477730","KODEX 인도타타그룹","8020","-190","-2.31","8046.36","8120","8120","8020","14059","113502815","28471000000","0","3550000","Nifty India Corporate Group Index - Tata Group 25% Cap(PR)","13760.30","-308.30","-2.19"
